id	filename	md5	size	state
10ab375c-0400-47bd-b9f1-279ac19c9d50	isoforms.quantification.txt	0a81739cae78e08f9a19239f4d951d78	366224	live
16bfb5b9-fb08-46ec-aecd-417cff6d1fe8	mirnas.quantification.txt	555ef98e92b3def17a6687ee192e34ef	50355	live
1e616cd0-9422-428b-a2e2-f61c89e90013	mirnas.quantification.txt	405f54ff78926fb16889d24ca4d38802	50267	live
201b6bdd-c690-40c9-8271-efba2596af0d	isoforms.quantification.txt	6b96ff3a4046498212fc238163c9916a	416866	live
2ff53f53-731e-460e-a5e3-a7c97df697be	isoforms.quantification.txt	0d6f44b83e8ccc14e67499d0e897df2c	223799	live
3ae174c7-91dd-4720-8ba3-1587f430f937	mirnas.quantification.txt	4cfa3558f3dc70839f6dcd9967412360	50310	live
3d05f9d4-0d8e-4f69-94f5-e5c097af8879	mirnas.quantification.txt	4956d88dc789f5792aec0549dc9aad69	50046	live
3de1cdf5-9a85-4223-ad80-c17bf1540315	isoforms.quantification.txt	5c73507cfc61d6259c4d1483aefcdb71	322945	live
42cc59c9-9f48-44db-bb8d-c5916768390b	mirnas.quantification.txt	f2266a16c2f77592777c077de355e99e	50195	live
42f99f08-cd7d-4489-abaa-71ec4ecf95e6	mirnas.quantification.txt	27648f1e80c6f6a508b5ab46e728bd0c	50502	live
46b75461-b8ca-425f-8052-b87a5b4d73ab	mirnas.quantification.txt	7deabd3fa89ffbc4d0687b33395a9062	50321	live
4807aae8-09ca-4923-b0e0-0d792ce17f49	isoforms.quantification.txt	f528ac4f3bea6ba7c5006106d6d1d6df	263916	live
490939ab-9008-4fcd-bd12-3ce51c41d746	isoforms.quantification.txt	655d46b00afbfa9fb648011d54c8561c	319177	live
4a0ef70d-a3e0-4420-9f51-db813e84e47a	isoforms.quantification.txt	cbcd122d64874f51c8b7bcad46a4a4ab	445573	live
4d0f6c69-0cb3-49e9-9108-75a2709ff16d	mirnas.quantification.txt	98b2a8bcb955d32e11597c9914983dc0	50341	live
4d41b6ff-ae04-4159-87df-bc54eff65a2d	isoforms.quantification.txt	e01d12d5dceb358ad03cae222c286876	349980	live
517b4aa8-0b89-45cd-b352-b6d4ddd4b19a	mirnas.quantification.txt	a715b642d1effb4998d2f34f53abbb7b	50187	live
52338c9e-a5f4-4f5b-93b8-4dbe61e3e9d5	isoforms.quantification.txt	afb3e0727747d9c63a42b976f0010b69	419621	live
56d4de7e-5576-49ca-82c1-f4899205203b	isoforms.quantification.txt	3b6a6219568ed12fb885f23d0757ae6d	369201	live
5bfc0fa9-f7db-487d-bab5-a3d4b4c4ee54	isoforms.quantification.txt	1aa76dbf75688d331b00b399ab97b7d7	501333	live
5c0df3ad-be5a-49d9-986e-a62da3dcc1d2	isoforms.quantification.txt	4fc54ed069a282b0d59ef89caf5b0019	422363	live
5cebc682-8f3f-4e5b-9aad-998e3e41be44	isoforms.quantification.txt	2879f6a418fde7af13e601c02375c801	401386	live
6489b890-ca48-437d-9a65-1c3bebd6bb46	mirnas.quantification.txt	1adc672c5983183d68be51eccd9f92f4	50263	live
650cad56-c0a1-4854-98ce-4a1cef2533a1	mirnas.quantification.txt	71d266723bc73b246c16dcdb0f7ee79f	50475	live
67aa7547-8d02-4aa9-9ee4-2ea0e6d640be	isoforms.quantification.txt	160849af9420cb4face0a2a65c06e863	319453	live
6aa74bee-8ccc-43e7-88ee-109e93fe7762	mirnas.quantification.txt	3ab35789dbb2ddf13e7125670781ec7b	50113	live
6ad28f7d-fe00-4ff6-8d1f-17543f5c3300	isoforms.quantification.txt	5f3a17615ceb94a9dd8d18c1d7b3ec51	335167	live
70998966-2f2c-4367-86f8-bf8f33581582	mirnas.quantification.txt	b626d109503a902690d10ace5a235255	50143	live
78dc6ef9-3837-4a44-97c0-b5456b4a3ea0	isoforms.quantification.txt	995b1583d7d0c6813247d6601225a133	375628	live
98bff157-361f-4978-b1c0-addbb938f453	isoforms.quantification.txt	fa5368ab06ee309493033fa49a364e75	192473	live
9998fb8d-9010-4431-8c9d-5dfebc849b1b	mirnas.quantification.txt	54317eab8c89fb7e1be689746d3c4ca9	50393	live
9b756b0f-5271-46eb-91d7-dbe6920558ae	mirnas.quantification.txt	6320bcd989b70ffce202f9da1f289fd4	50233	live
a1b2e075-7285-4f26-9d73-e8148d8eb618	isoforms.quantification.txt	3a406b5709532bdef2a317900feaa583	467059	live
a7fcafd0-7fd9-4ec5-959a-eddcad5764e7	mirnas.quantification.txt	349653ddf3030d0d459196a145bc1752	50415	live
a8859d79-f8b9-45c0-8af7-5880fee3d5e9	isoforms.quantification.txt	37a2ebe74ac71d9af873eec825f8ed0a	382459	live
b236cfbb-65c8-41f5-aa64-7e4350c2f2d1	mirnas.quantification.txt	5e2cd6e77517593066fba2044b8076a0	50299	live
b4818164-7ad2-4857-9a79-ecb71f780b25	mirnas.quantification.txt	cdf356eea04fb0c8ca62c2d02845cca2	50253	live
b642d489-e8ab-408f-862c-8999ccd958f0	isoforms.quantification.txt	42c95cf0e2571875d2aaf3661cbb3a2a	282571	live
b84516e5-dd12-4a7b-b13c-394c99eed4b8	isoforms.quantification.txt	96997a62301271b492b97926e3bb9945	401996	live
c03fa323-b710-4320-b7ff-fc7f09bf1dec	isoforms.quantification.txt	39b6c053fc0ad8c6b8613041a41c73fd	356132	live
c9f686c4-fda2-47ff-8620-4fb14a7a8dc9	mirnas.quantification.txt	60005a29222df8d7c95b121e5e6dace8	50313	live
cda1517e-ed3d-4bc1-9a19-a59e9e21a742	isoforms.quantification.txt	56c3c2969cbc8055350bc9e15d1660dd	373318	live
cdb306b0-df7f-447f-9ed6-04319370aac4	isoforms.quantification.txt	30f757d58970e632d91256a3c09fdfb8	373105	live
d02e719f-7ed3-417b-8bdf-e3afdf129f9d	mirnas.quantification.txt	eb17b2526f8f97d3b67707599032ea4d	50380	live
d23781cf-2821-4d9a-ab14-9a2c55b4d8ca	mirnas.quantification.txt	792aa6c7a470ad732516768a3626402a	50295	live
d84eae56-61dd-4b43-961b-0f30e109d84a	mirnas.quantification.txt	bf6bc00185fca419bff18120e2fc45be	50467	live
e18e930d-6f09-494b-ae32-fb89ccd9f949	mirnas.quantification.txt	f03f1f0fc63707a1537b624091127a4f	50293	live
e6ee8a5e-20b7-4b08-917d-bf9c0a4a1453	isoforms.quantification.txt	226a2d482da801540693e3d59ab2921d	320454	live
f6180b0c-8cac-45c8-9fa6-ef9593532b33	isoforms.quantification.txt	5bfdf2ec88ca6cdf61aaf85e9eeb4901	415742	live
f661085d-e812-4124-9521-9e91a0d8ae91	mirnas.quantification.txt	f0b7e1e0fa4e98053553ae737474ad8d	50280	live
f7fa7789-bd61-4e74-8b0e-8bfe7d4abdb2	mirnas.quantification.txt	8a69355d30c7f7811baad05b9c2b3d52	50363	live
f98820c7-22a8-4480-b3e0-86e73fcf5eec	isoforms.quantification.txt	4a0d11deac98fb32c51d039838097e7e	286587	live
fced2415-a799-48af-8c86-e06005c4ec73	mirnas.quantification.txt	e3d7bdc8a883104ffac21bb8e10b7f95	50072	live
01f9bf40-7120-4127-b132-e2e78c408b9f	jhu-usc.edu_OV.HumanMethylation27.3.lvl-3.TCGA-23-1117-01A-02D-0432-05.gdc_hg38.txt	aa0873ba6c34e395d5d4d44a620ae07c	9953940	live
023ecb07-96aa-45e6-8c5d-84099c9752d5	jhu-usc.edu_OV.HumanMethylation27.5.lvl-3.TCGA-24-1417-01A-01D-0475-05.gdc_hg38.txt	70ea5b6c2f5a456bf6b0556f7e7bd300	9951597	live
05bf178f-2231-4f11-8eb8-04d01755bdf1	jhu-usc.edu_OV.HumanMethylation27.9.lvl-3.TCGA-61-1901-01A-01D-0581-05.gdc_hg38.txt	a23e255932cf334e2d8e3992ba3f3c2e	9956197	live
10f5a966-a5e2-4df7-ae25-91e18cd284f4	jhu-usc.edu_OV.HumanMethylation27.8.lvl-3.TCGA-09-1670-01A-01D-0563-05.gdc_hg38.txt	831bdb4f8df63def50044519ef4c4cdb	9954665	live
131f0eee-d0c4-4af4-8afb-6ce6a37a3c0e	jhu-usc.edu_OV.HumanMethylation27.14.lvl-3.TCGA-36-2542-01A-01D-1047-05.gdc_hg38.txt	5d7c9b9ba82a467048bde85eb492f90a	9951449	live
234ca581-1f86-4242-886d-6f27873398c7	jhu-usc.edu_OV.HumanMethylation27.12.lvl-3.TCGA-25-2409-01A-01D-0708-05.gdc_hg38.txt	7ec26cfa46e73d359d918fc0c85d6ba6	9953636	live
29f19913-60fc-40da-af58-b57b83af9e8f	jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-13-0727-01A-01D-0359-05.gdc_hg38.txt	2e7f8e4ae9f210957117dd97c23988f1	9954347	live
31479cc2-7bdb-4f5b-b28b-f18d59e54e88	jhu-usc.edu_OV.HumanMethylation27.5.lvl-3.TCGA-24-1426-01A-01D-0475-05.gdc_hg38.txt	411fc5e77e6d699c79b6a3daf2bef7c0	9955965	live
38d8de6c-f1a6-4afd-a882-6745cb0674b4	jhu-usc.edu_OV.HumanMethylation27.10.lvl-3.TCGA-31-1951-01A-01D-0652-05.gdc_hg38.txt	33430dd5c8c69cd18fb053f83e7e4579	9953709	live
3c814c10-f47e-4223-bfb3-41306aa00728	jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-01-0628-11A-01D-0383-05.gdc_hg38.txt	6159478ba9b91e2b75d63a761fc6f821	9956306	live
4016a7ab-ab8f-4185-a7a2-89467300c842	jhu-usc.edu_OV.HumanMethylation27.12.lvl-3.TCGA-29-2414-01A-02D-0708-05.gdc_hg38.txt	68c55b1803ad62bca4597c1cdbfc2c77	9955127	live
472f17da-8224-41c9-8684-6841e773b509	jhu-usc.edu_OV.HumanMethylation27.10.lvl-3.TCGA-30-1887-01A-01D-0652-05.gdc_hg38.txt	7280d701e886cbd828260a8957d37abc	9954543	live
48a98f19-ca95-4208-80a8-34c84a83e41f	jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-13-0794-01A-01D-0359-05.gdc_hg38.txt	cd749b651e4fc3141bc5b207922f2a5a	9951595	live
50bea5ee-2f68-48e0-8fba-a70b51b0667b	jhu-usc.edu_OV.HumanMethylation27.11.lvl-3.TCGA-61-2018-01A-01D-0667-05.gdc_hg38.txt	4d0734d06ddfda4d03c5a0f3dc432047	9953177	live
524f15bd-c6d4-47e1-a500-58773281ccf4	jhu-usc.edu_OV.HumanMethylation27.6.lvl-3.TCGA-24-1565-01A-01D-0501-05.gdc_hg38.txt	87a019fb8d4042c4a8c0e66856f64554	9955968	live
573e2a32-977b-48ec-a89f-46a89ae7a075	jhu-usc.edu_OV.HumanMethylation27.3.lvl-3.TCGA-23-1118-01A-01D-0432-05.gdc_hg38.txt	3304c8fbf0cd6566157b34d3dc80040d	9953565	live
6035dcf5-6468-41a3-a7e4-8ae8184e391c	jhu-usc.edu_OV.HumanMethylation27.8.lvl-3.TCGA-23-1114-01B-01D-0563-05.gdc_hg38.txt	309626e7c0119a26008778b69fdb6a3b	9954057	live
60a906a0-b632-4b65-80e5-c61aba12cd7d	jhu-usc.edu_OV.HumanMethylation27.11.lvl-3.TCGA-61-2113-01A-01D-0667-05.gdc_hg38.txt	25fc46f6f5d29af54d464104a3479d48	9952990	live
656593ae-b580-401e-bfd9-c110aad356aa	jhu-usc.edu_OV.HumanMethylation27.15.lvl-3.TCGA-72-4232-01A-01D-1011-05.gdc_hg38.txt	fbc637235a8be40360399d7f05715588	9953432	live
66f98df3-6ac3-484b-b0d5-69b13cf79d48	jhu-usc.edu_OV.HumanMethylation27.2.lvl-3.TCGA-13-0911-01A-01D-0402-05.gdc_hg38.txt	fad0ad2507e5e3d24de42bfad3de0eb1	9951448	live
6d32f2f9-94ba-4f1f-ac5d-387c8013e4ab	jhu-usc.edu_OV.HumanMethylation27.9.lvl-3.TCGA-24-1844-01A-01D-0581-05.gdc_hg38.txt	e970bd96f7df42926337bd7a0593bfae	9958128	live
6f12895b-b314-42d4-97f9-4be7c48f0cd3	jhu-usc.edu_OV.HumanMethylation27.7.lvl-3.TCGA-24-1545-01A-01D-0536-05.gdc_hg38.txt	cad5be79594546435d1b7fffa6b167bf	9955268	live
77c71dcb-fd59-4d02-a3bb-4b248ca3f5f4	jhu-usc.edu_OV.HumanMethylation27.5.lvl-3.TCGA-24-1436-01A-01D-0475-05.gdc_hg38.txt	605deed81d0833bbd644bb6e9fbf17ec	9950775	live
85e448ae-e40f-497b-8f77-98a1165afcc3	jhu-usc.edu_OV.HumanMethylation27.5.lvl-3.TCGA-13-1477-01A-01D-0475-05.gdc_hg38.txt	e5d65c84d2fbd45244d67402034845a0	9949811	live
8c2373c2-0b83-425b-9fda-02ca83908602	jhu-usc.edu_OV.HumanMethylation27.10.lvl-3.TCGA-31-1956-01A-01D-0652-05.gdc_hg38.txt	5f8d30609a0b7f0576d416fc48ae96a3	9954392	live
95817785-f817-4c24-872c-146e81d12a63	jhu-usc.edu_OV.HumanMethylation27.13.lvl-3.TCGA-29-2414-02A-01D-0807-05.gdc_hg38.txt	65e3acd2b6a7c010e76fdf564a942f5d	9954766	live
9a79d34b-c547-4f62-9f5b-f4cbcd1d0f94	jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-01-0637-11A-01D-0383-05.gdc_hg38.txt	acb713a461ecbb89958968d3768ec7c7	9956454	live
a2a9da37-5899-41b2-bde0-bbdd466a7432	jhu-usc.edu_OV.HumanMethylation27.10.lvl-3.TCGA-24-2020-01A-01D-0652-05.gdc_hg38.txt	83f8306c5d88c959df5f02894eda6f13	9957020	live
ac672e0f-c36f-4bee-96cb-9cbe62566530	jhu-usc.edu_OV.HumanMethylation27.3.lvl-3.TCGA-23-1120-01A-02D-0432-05.gdc_hg38.txt	3b625bdfa779d58c2715d8136c653ac2	9954664	live
b3290608-8b85-41d9-99a0-3c93203c1a80	jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-13-0804-01A-01D-0359-05.gdc_hg38.txt	da634f7c4558600b87402828295b3b64	9949721	live
b7b80e1d-6018-4c97-bdc7-de601f37e6a8	jhu-usc.edu_OV.HumanMethylation27.9.lvl-3.TCGA-29-1777-01A-01D-0581-05.gdc_hg38.txt	675e233c91c4d3ebbe0389ec81f9d8a8	9956950	live
c50afe33-4071-4878-86a8-badbc9386caa	jhu-usc.edu_OV.HumanMethylation27.14.lvl-3.TCGA-42-2593-01A-01D-1047-05.gdc_hg38.txt	063902d51cc5b81d5b5160951aa40490	9954914	live
c6c1d413-361c-43c6-b1e1-39ebf4fb43a6	jhu-usc.edu_OV.HumanMethylation27.2.lvl-3.TCGA-13-0807-01B-02D-0402-05.gdc_hg38.txt	dbb5b4aaa32673a0d4045802880508d5	9952411	live
c746c72c-5e31-4eac-879e-51c678613d1a	jhu-usc.edu_OV.HumanMethylation27.9.lvl-3.TCGA-61-1907-01A-01D-0581-05.gdc_hg38.txt	0a0fceb618c28e3bb3348a4473291c60	9957976	live
d67af072-3926-41d0-9438-5be7aa29705b	jhu-usc.edu_OV.HumanMethylation27.15.lvl-3.TCGA-72-4234-01A-01D-1011-05.gdc_hg38.txt	1248f184c81a361be7d1ce49311ea09e	9952455	live
ec3b9ea7-7bd0-4046-8da8-f9086d4a9172	jhu-usc.edu_OV.HumanMethylation27.12.lvl-3.TCGA-59-2348-01A-01D-0708-05.gdc_hg38.txt	f298c14e9ccd69e3659054dbae6f85a4	9954917	live
ed2c39cc-2e7e-4c6e-accc-3bfb72e93621	jhu-usc.edu_OV.HumanMethylation27.3.lvl-3.TCGA-04-1346-01A-01D-0432-05.gdc_hg38.txt	a756e0518b4932243db50198a1990a84	9954169	live
ef265f98-dcec-4c35-b325-1bd61e87a1ed	jhu-usc.edu_OV.HumanMethylation27.12.lvl-3.TCGA-25-2404-01A-01D-0708-05.gdc_hg38.txt	ced57408ba7d2f8f283d0db3066114b8	9954443	live
02f6fbf8-82b3-40f9-854a-71da4d5009b3	1b3deeeb-5fde-4154-a57f-bb575ccfb2be.FPKM-UQ.txt.gz	3b8d8a7bb60821ab55472d6d7aae432e	526756	live
19e52402-edc9-4bf0-8095-290c53e4edbd	a24d07c0-9b91-4538-96d2-f97544f4dbb0.FPKM-UQ.txt.gz	02743a210c6d07868dee56335f662f08	521605	live
22fad1c0-14f0-4060-b72d-35668b7e3110	0c37e843-b21b-4d00-b91d-c9d7865200c2.FPKM-UQ.txt.gz	68c0cf123d95bff43acdd13065220e4f	516557	live
230fd6ca-16a6-40bb-9f3a-b0ca6136039b	cecac722-4fe4-45e5-85e9-a4ce24c567b2.FPKM-UQ.txt.gz	402ef9517288338f5ea98908a731aff2	511873	live
29265002-d981-4d07-b2dd-d5a38fed4439	3b8a5a07-1e30-42f3-92ad-6bd4226f6c9f.FPKM-UQ.txt.gz	14efac5aa31a2d927aa8f62419d8d2f9	536690	live
3a018d34-a26b-40bc-a8ae-42d59342723a	7d77efb6-ce73-4e81-8cf3-957835f58334.FPKM-UQ.txt.gz	d129ad228aa54979a080c8611f115540	532888	live
3ac74544-ff11-4316-8795-779c99b49d93	d5a54e1d-02d7-4cee-b6b1-e0a616cc322d.FPKM-UQ.txt.gz	0d69ee3a3cd5110a75de0dca03d721a4	496972	live
4ae76484-c838-4a34-b256-dfc257d12f3e	97cabc84-779b-4a98-9518-93ba4523db4a.FPKM-UQ.txt.gz	9ef7574e0720e9f6b22d1825bc223abb	533908	live
4c4c203b-f061-4529-b93c-4fa17a9a1294	7ff71ff2-38d3-46b3-b2a3-105377beb504.FPKM-UQ.txt.gz	21f066c131bfdbf106b7889e509f0239	517194	live
56037e39-fdf6-4833-83ac-6d0df2e93efb	95167b79-f563-461e-81dd-a7143cfafe0d.FPKM-UQ.txt.gz	9638e343c43f7b421c356700b40d9885	503492	live
5713d9dd-30d5-4b21-9168-9d9b7894dbc3	3f52a1bb-997b-4ee0-b61b-8060e7d8666d.FPKM-UQ.txt.gz	0e278345b64f7cf7936c5566735d4a54	532976	live
5bf85567-c353-4e9f-bfd7-4d1de4629342	64cf9ae1-d259-4d24-a448-37c00b7f9ded.FPKM-UQ.txt.gz	dca7f7fadcaeadc74c8fcb1a01e11c84	514386	live
5dc9caf7-b5f8-4d21-ba7a-f3c56ef46e22	c58c1851-be04-4875-96ff-2833bb6af91c.FPKM-UQ.txt.gz	bb466e7d0fdedbad6784be4d2f2e44ee	518340	live
614b28f9-e28e-45d3-9ac7-f587b52e4614	b32ed1d3-c9f1-42c7-ad2a-32794591a839.FPKM-UQ.txt.gz	15b2045abd3e80559d3f92f603ab14bb	543228	live
65cc8920-bdbb-4a03-9e14-e995b43bde36	f8d249c9-6792-47a0-a553-607ca1c76436.FPKM-UQ.txt.gz	187c8af5e6a99898eabc8b16d04aedd0	540732	live
6d796fb7-9428-4f8e-a5b5-fe093a185c1e	4c966efe-8d3b-4c95-beaf-9c84d90983f1.FPKM-UQ.txt.gz	0593bc63905aeec5923f0ded619d1a7f	496779	live
72abb2b0-15b8-4b93-abaa-5eeb85d0d845	0b07a88f-e7c7-4fcc-8b95-6a7674c436cc.FPKM-UQ.txt.gz	0f89edee1b82cd5a7e03b899c0c98594	567521	live
77671b52-5213-4536-9f95-f253de17e011	6d158f35-9847-41fd-814e-9bb63cca955f.FPKM-UQ.txt.gz	e05e2b3bbf356f082f487c552b43669f	519411	live
868c35d4-ebb6-4c54-a3d8-499e592d77f2	87d1452e-8ec6-4c75-a03b-361738c728c0.FPKM-UQ.txt.gz	4007c109ef839a7cbc63be1e16a4616e	503166	live
883af7b8-de28-44da-8cd8-b2f530ed30b1	50a313a9-99f6-4ca0-84b3-0f4b59ae0a1a.FPKM-UQ.txt.gz	dab6870cdf52f8119cabcf36fbb0c47c	538343	live
8be89d9f-5881-454e-b9bd-0fb904549e03	5abe9a73-0ec5-4d88-9aaf-1db6795f364d.FPKM-UQ.txt.gz	5d8dc996bd2c4e5b9108ff87a16169a9	526100	live
8e5d08e4-971d-4d34-acf6-0cc17cbd426b	a72fb099-b61f-4691-a87e-7993172c9ddd.FPKM-UQ.txt.gz	d04e7e0795325d0088fcf402af691f27	540628	live
8f5f22f0-4654-4893-89d5-f616bf579e96	9f64d4a4-e4ad-4ee1-89a1-049b78956bcb.FPKM-UQ.txt.gz	543353cb977d4579dc8f465fa50670c1	513297	live
968785fe-5398-4deb-aa0b-8fb8ec6243a2	7f39b57f-556b-46b2-a67a-af86345f900a.FPKM-UQ.txt.gz	1fc24942f816f322adea3afc544d0d56	527260	live
979d2f4b-0d63-407a-bb54-1dd9413f38b5	b92498c2-6e54-4fd0-b752-18932e915381.FPKM-UQ.txt.gz	51530de1a7ca1618b02c61f5b82a84d1	517033	live
98130a3c-c255-449e-afe9-9db474a38858	ca5c1f97-379b-484c-871b-d744ac26edc3.FPKM-UQ.txt.gz	2703e602aba42db9270e8653a205bf6a	500452	live
9bd0983c-6242-4fac-ada6-571b542dcf22	30ed6c4d-7d1a-4c22-b5a1-00cd37e35e6d.FPKM-UQ.txt.gz	c3751f472eb804e63f9224d9b7ae13f1	536963	live
abba7a55-d011-4d0a-91ed-570b4fc44c77	e3b11f64-075b-49d2-8d18-85afab1cff82.FPKM-UQ.txt.gz	363b59b8ddf862a7d9920a9f3fd3d3e0	533471	live
b4cd846e-c377-40a3-bcf8-6b06f2091610	156c4f8b-4467-46d0-bc55-085a29377f3e.FPKM-UQ.txt.gz	07691a3f5c313e025ffac20beed10c6a	590473	live
b6294472-a607-4590-9070-f7a3c8868e63	58dc0435-3e56-48c0-b76f-3fe1da6cf1dd.FPKM-UQ.txt.gz	0d6efcd9c53eed2bbf8f4f0bd180937f	522253	live
c60eab78-2fd2-4085-85c9-ab1738032406	3dd9e081-d183-49b4-8d67-afa513496f21.FPKM-UQ.txt.gz	4f7617775322fda1270835c8e54e3fa5	515970	live
c6595310-0d78-47ec-919f-839f39ebc436	206537cc-dc94-4722-b6d2-1e5fd6588078.FPKM-UQ.txt.gz	70245d1b0a1ffbbc62a98644b5108446	504879	live
c66b4982-2cbd-4092-926c-eea535424ef3	a9b9f900-b114-48b4-95c7-41793107169f.FPKM-UQ.txt.gz	0e087b407110a69ec5988f51209aadd5	539215	live
caf87aab-c3ed-4440-8c31-30cc7589cb51	33ccace3-8a24-44e8-a101-15bd1e8467fe.FPKM-UQ.txt.gz	365fc4763c5272befa3415269fdc1ec2	509874	live
d2c1b140-a00c-40b8-b167-50f8c24b6220	57b11e5d-265e-4f18-bfca-6f3eae207551.FPKM-UQ.txt.gz	abadd373a55992d95967f8d532cdc13e	502561	live
d83eea8d-7f7b-4b45-9e6b-b4000e73ef3d	18860abf-6fac-490b-8bf2-b906ac1422a4.FPKM-UQ.txt.gz	de1c2d9803b148a0f42ec52dcccbc9e3	544415	live
f0790836-876d-4d70-95da-60591f60b590	ab51cccb-b5df-434a-a5a4-32368ccf0b24.FPKM-UQ.txt.gz	394e4d1bd37f5024b7dc49127279ae1e	586047	live
f695a722-b6be-4d5d-b4c2-0a7e8c777593	ae95b302-bd9d-4d3b-a791-2f788bf53d24.FPKM-UQ.txt.gz	287f36aa22f63d2f60071982488c5884	497366	live
003fe7e1-d276-4273-a4f1-9684f20862d5	mirnas.quantification.txt	31fa077966b9bec9646a4b9c3868a356	50275	live
02fa7aad-e21a-4c73-80b5-e182faf5ba6e	mirnas.quantification.txt	d35be6d1d5319e38e5595cdf9bb2fb92	50217	live
088f6572-a27e-4398-8ad5-3a81ea23dd3c	mirnas.quantification.txt	bd7730a7d40dbffeb1558de3c5c57b8e	50340	live
0a3ef401-0304-4120-ae75-a1130c273e78	mirnas.quantification.txt	afd48aeeab81c86aa823a8d32cf32f08	50207	live
0d12c734-99c6-4d54-a17b-785ccb801be8	isoforms.quantification.txt	e3aaf26b1149f558d0553b9f94090b27	277287	live
146b665e-7147-4661-95a6-693ec64ff791	mirnas.quantification.txt	090472ebae1ecaad64a72afe2ca97b39	50372	live
16705685-6fec-40fa-8486-1b593b5d4916	mirnas.quantification.txt	809c02050dc7d6d46fe26003af1829d1	50292	live
17010b7a-db8e-4538-9f0d-0a2cc47a3c6c	isoforms.quantification.txt	ce5ca71b4fa9c03e089636af7bae40d0	366734	live
1edaf56b-4c48-482b-bfdd-e75401e5dafe	isoforms.quantification.txt	898a38f7832496f7a1b82171a7c0fdf4	362814	live
1f495db3-9d87-4e21-85c7-3e4e3968e8d5	mirnas.quantification.txt	a7cb02387bbfc7e421764ff2c98ef8db	50094	live
2080f254-9f34-4ce9-975f-172d02fd0e58	isoforms.quantification.txt	82c322290c244c0bd015ba3c2f1d2162	522860	live
27b962c8-39b4-4897-a62e-fc9977292d63	isoforms.quantification.txt	6b7d3fb1e357139a7ffa8b3b7ef9d6ef	464619	live
2d9c542c-18a8-40c6-8f5c-47610af7950f	isoforms.quantification.txt	7582cd4c545510fa22cb850983c3b478	368707	live
3027b33e-ffed-43e9-aeab-e0735b5f39b5	mirnas.quantification.txt	735a9ed882f369e8df4f46b135525216	50209	live
341bcdbd-537f-4ebb-984e-977de6e62407	mirnas.quantification.txt	09990929d9e0ac0f3fa3b2e95e7c970c	50263	live
349b8f11-717e-4ce6-ba12-4cc36833402d	isoforms.quantification.txt	bfddcf79f044dda2459c69b6f38a4d1a	269603	live
385a56ea-84bb-4e2e-a66c-dcadf8d3a4b4	mirnas.quantification.txt	f3627e3249eec14bc718ec18e42554de	50297	live
3e457e8a-980d-4c67-b94f-0e27e9a5735e	isoforms.quantification.txt	185b622ded6b828151e5a4ebb6fc45af	553848	live
42c45a31-c468-4f0b-8167-f20d5fe8b0dc	isoforms.quantification.txt	8bc9e7898bdf1cb065630ea759998165	264405	live
4325bb5d-d973-4f9d-a186-fd008e8bf34a	mirnas.quantification.txt	977ab0a5c6067fb2479e30c48436af6b	50475	live
44213962-9a64-449c-8d2d-62c2cf971dd0	isoforms.quantification.txt	194b4c63f94154c4ff630b723f86056a	280922	live
45e5fe00-e053-41a2-a5f5-4fa98957bdc7	isoforms.quantification.txt	01a3cba1c9a8d6fe0115d63d91d45439	400200	live
494a1ac1-d07a-4a34-bb0e-5e15ba0faa46	mirnas.quantification.txt	1b5576ff8c084d4ccadc98790d6a5967	50129	live
4d259ff0-e949-48b2-9b2f-ab10d1fc6c03	isoforms.quantification.txt	e43fa30e68727acd2171f938d60aa72f	359172	live
4f1346b6-734d-41ba-82dd-9a87dfc2021b	mirnas.quantification.txt	33f8e139117cc76015fde77ee4b33fa2	50175	live
55254469-3e68-4106-ad91-8ec613a282db	mirnas.quantification.txt	e92eca7259b88c25219711449866d2cc	50362	live
5566bbc1-961f-4ed1-a370-f53d6b6ca9e4	isoforms.quantification.txt	310d251284cd2c8fbd90979bdb90c339	308401	live
5568e4fe-4883-4785-87f9-3bd93a48da2c	mirnas.quantification.txt	cac497c4be15e9c561a85589151834e2	50315	live
5aa6f9b2-48e7-4bbb-9ce9-7048fa5bb95d	mirnas.quantification.txt	26197ac9529daae959af9fd956c6e8e1	50380	live
63d0a082-5d42-4ca6-a9d3-6b5afcaa3f74	isoforms.quantification.txt	7f47679039660a8c01e386cf895db8b9	222819	live
6de4db77-4fbe-4c37-b825-18b6372648fe	mirnas.quantification.txt	3bc04bbb2adca26c3fe7222b3f6fb691	50094	live
73594cf6-45b9-4f22-92ad-69fee03d1d9f	mirnas.quantification.txt	6ab00db16d98212c4e0fe50071b8d2ad	50508	live
761068ee-8335-4051-9a67-590a3051db81	isoforms.quantification.txt	99b2497aceaf9eb0033fb41766e5e3b6	296176	live
781dec75-09eb-4854-a363-667e61457d99	mirnas.quantification.txt	c6be7488ca30d951c4e449a6ee8f872b	50479	live
7ab7093a-9eb4-41e6-b62b-1c32d2de47cd	mirnas.quantification.txt	98a3cdb8817adfe91c31072ba7aeb297	50348	live
